game_id,game_date,DayOfWeek,location,game_duration,final_score_red,final_score_blue,winner,player_id,player_canonical_name,team_color,player_role,player_goals,player_own_goals,player_assists,player_saves,referee,attendance_count,season,recorded_by,rating_raw,player_comment
G022499,2025-12-12,Friday,CAMPUS - CAFETERIA,303,8,9,BLUE,P0043,Taylor Andre,BLUE,ATTACK,7,0,5,2,ANA LOPEZ,6,2025,player phone,,no comment
G010424,2023-12-18,Monday,CAMPUS - CAFETERIA,1444,6,4,RED,P0503,Ana Laurent,BLUE,DEFENSE,1,0,5,2,ERIC MULLER,2,2023/2024,referee,,beer spilled
G006030,2025-03-08,Saturday,YNOV TOULOUSE,900,10,4,RED,P0765,Riley Thomas,RED,ATTACK,10,0,4,5,NONE,4,2023/2024,player phone,4,amazing comeback!
G005985,2024-01-31,Wednesday,STUDENT HOUSE,2666,8,1,RED,P0543,Mila Philippe,RED,DEFENSE,3,0,2,7,NONE,5,2024/2025,phone,,
G007203,2025-12-12,Friday,CAMPUS - CAFETERIA,537,10,8,RED,P0327,Diego Clement,BLUE,ATTACK,4,0,5,2,MORGAN ROUSSEAU,2,2025,GoPro,,ref biased
G022170,2024-05-17,Friday,SALLE POLYVALENTE,1126,9,9,DRAW,P0600,Julie Leroy,RED,DEFENSE,4,0,4,9,NONE,,2024/2025,Discord Bot,,ref biased
G016542,2024-03-18,Monday,YNOV TOULOUSE,880,1,3,BLUE,P0773,Jordan Thomas,RED,ATTACK,0,0,4,7,NONE,5,2025,GoPro,,beer spilled
G001492,2025-08-26,Tuesday,CAMPUS - CAFETERIA,622,6,7,BLUE,P0568,Carlos Muller,RED,DEFENSE,3,0,4,10,NONE,4,2023/2024,camera,2,team spirit high
G012215,2025-01-19,Sunday,YNOV TOULOUSE,1100,0,9,BLUE,P0341,Emma Leroy,BLUE,DEFENSE,5,0,5,5,NONE,6,2024/2025,referee,,
G016728,2023-09-08,Friday,BAR LE FOOS,981,9,2,RED,P0067,Youssef Martin,RED,ATTACK,9,0,1,9,NONE,8,2023/2024,player phone,3,team spirit high
G024862,2025-06-29,Sunday,YNOV TOULOUSE,900,10,9,RED,P0686,Liam Andre,BLUE,DEFENSE,3,0,5,7,NONE,4,2024/2025,phone,2,ref biased
G009784,2025-07-03,Thursday,STUDENT HOUSE,902,2,0,RED,P0083,Eric Rossi,BLUE,DEFENSE,0,0,1,8,NONE,5,2024/2025,admin,,rage quit
G024654,2023-03-05,Sunday,YNOV TOULOUSE,3379,8,8,DRAW,P0798,Carlos Andre,RED,DEFENSE,8,0,3,7,NONE,6,2025,admin,,8 goals in one minute
G010677,2023-03-23,Thursday,YNOV TOULOUSE,555,9,10,BLUE,P0216,Sarah Muller,RED,ATTACK,5,0,2,7,NONE,4,2024/2025,admin,,ref biased
G001444,2024-03-04,Monday,YNOV TOULOUSE,620,7,1,RED,P0091,Leo Clement,BLUE,ATTACK,1,0,5,9,YES,7,2023/2024,Discord Bot,,team spirit high
G015910,2025-08-20,Wednesday,YNOV TOULOUSE,2382,2,4,BLUE,P0757,Olivia Robert,BLUE,ATTACK,2,0,4,7,NONE,,2025,player phone,,8 goals in one minute
G022640,2024-07-01,Monday,BAR LE FOOS,720,5,5,DRAW,P0159,Julien Moreau,BLUE,DEFENSE,3,0,3,7,NONE,7,2024/2025,referee,3,close match
G007977,2025-08-22,Friday,BAR LE FOOS,2273,8,6,RED,P0599,Taylor Moreau,RED,DEFENSE,4,0,1,9,NONE,6,2023/2024,admin,,beer spilled
G003221,2025-05-23,Friday,LAB 204,610,1,4,BLUE,P0475,Liam Rousseau,BLUE,DEFENSE,4,0,1,8,NONE,,2024/2025,phone,3,amazing comeback!
G014694,2025-03-24,Monday,CAFETERIA (1ST FLOOR),303,0,1,BLUE,P0693,Ana Durand,RED,DEFENSE,0,0,2,6,MATEO GIRARD,,2025,phone,4,
G010360,2023-09-14,Thursday,STUDENT HOUSE,359,6,3,RED,P0206,Jamie Moreau,BLUE,ATTACK,0,0,5,1,CHRIS KIM,5,2023/2024,GoPro,2,beer spilled
G015816,2025-10-09,Thursday,LAB 204,3200,3,6,BLUE,P0092,Diego Kim,RED,DEFENSE,1,0,1,3,NONE,5,2025,GoPro,,beer spilled
G002731,2025-01-12,Sunday,YNOV TOULOUSE,960,8,1,RED,P0328,Ava Leroy,BLUE,DEFENSE,1,0,4,10,NONE,4,2023/2024,Discord Bot,,8 goals in one minute
G011011,2024-12-10,Tuesday,YNOV TOULOUSE,1116,0,8,BLUE,P0225,Riley Clement,BLUE,DEFENSE,1,0,4,4,ISABELLA THOMAS,5,2024/2025,auto_recorder,3,amazing comeback!
G001496,2024-09-04,Wednesday,YNOV TOULOUSE,666,1,1,DRAW,P0520,Lena Martin,BLUE,DEFENSE,1,0,0,9,ISABELLA PETIT,4,2024/2025,camera,,rage quit
G014026,2024-02-25,Sunday,STUDENT HOUSE,642,7,7,DRAW,P0376,Lena Petit,RED,ATTACK,2,0,0,6,NONE,4,2024/2025,auto_recorder,,rage quit
G004034,2024-02-17,Saturday,SALLE POLYVALENTE,678,5,9,BLUE,P0552,Emma Petit,RED,ATTACK,3,0,2,8,NO,6,2025,auto_recorder,4,team spirit high
G013449,2025-02-12,Wednesday,YNOV TOULOUSE,420,10,9,RED,P0445,Mateo Martin,RED,DEFENSE,3,0,5,4,NONE,3,2024/2025,Discord Bot,,no comment
G015167,2024-03-10,Sunday,SALLE POLYVALENTE,992,9,1,RED,P0767,Lucas Bernard,BLUE,ATTACK,0,0,2,0,YES,4,2024/2025,phone,,spectacular assist
G007531,2023-10-04,Wednesday,GYM HALL,628,4,5,BLUE,P0774,Julie Girard,BLUE,ATTACK,2,0,3,2,NONE,,2023/2024,phone,,8 goals in one minute
G023181,2025-11-14,Friday,LAB 204,1212,9,1,RED,P0331,Isabella Faure,BLUE,ATTACK,1,0,4,8,NONE,3,2024/2025,referee,3,ref biased
G022682,2023-12-16,Saturday,LAB 204,528,0,4,BLUE,P0117,Paul Philippe,BLUE,ATTACK,0,0,4,9,NONE,8,2023/2024,GoPro,,close match
G004009,2025-12-29,Monday,BAR LE FOOS,1206,9,3,RED,P0177,Casey Nakamura,RED,ATTACK,8,0,5,8,NONE,2,2024/2025,phone,,amazing comeback!
G019255,2024-04-22,Monday,STUDENT HOUSE,2566,1,10,BLUE,P0232,Sam Nakamura,BLUE,ATTACK,3,0,1,5,CASEY MOREL,8,2023/2024,auto_recorder,4,ref biased
G022113,2024-05-07,Tuesday,LAB 204,850,8,4,RED,P0129,Maria Thomas,BLUE,ATTACK,1,0,5,6,NONE,6,2023/2024,player phone,4,table slippery
G005414,2024-02-14,Wednesday,LAB 204,2006,9,8,RED,P0666,Sofia Garcia,BLUE,ATTACK,6,0,1,10,NONE,6,2023/2024,Discord Bot,,
G007073,2024-02-13,Tuesday,LAB 204,1040,10,6,RED,P0427,Sarah Muller,BLUE,DEFENSE,5,0,3,4,NONE,2,2024/2025,GoPro,,team spirit high
G002136,2024-12-27,Friday,CAFETERIA (1ST FLOOR),1002,0,3,BLUE,P0192,Olivia Bernard,BLUE,DEFENSE,2,0,2,5,JULIE DURAND,4,2024/2025,Discord Bot,2,table slippery
G006629,2025-06-30,Monday,YNOV TOULOUSE,1020,5,1,RED,P0626,Diego Kim,RED,DEFENSE,3,0,5,5,NONE,4,2023/2024,player phone,3,
G019765,2025-03-31,Monday,YNOV TOULOUSE,1020,6,1,RED,P0455,Hugo Laurent,BLUE,DEFENSE,0,0,3,8,CAMILLE THOMAS,8,2024/2025,admin,,beer spilled
G020508,2023-05-10,Wednesday,CAMPUS - CAFETERIA,864,10,4,RED,P0643,Chris Blanc,RED,ATTACK,7,0,2,10,NONE,5,2024/2025,Discord Bot,,amazing comeback!
G000899,2023-12-20,Wednesday,LAB 204,660,9,6,RED,P0721,Alex Andre,RED,DEFENSE,4,0,4,9,NONE,2,2025,camera,,no comment
G009422,2024-10-01,Tuesday,STUDENT HOUSE,2480,5,4,RED,P0697,Julie Petit,BLUE,DEFENSE,5,0,3,8,HUGO MARTIN,7,2024/2025,admin,2,amazing comeback!
G017324,2025-08-22,Friday,GYM HALL,561,9,9,DRAW,P0121,Taylor Silva,BLUE,DEFENSE,3,0,1,0,NONE,,2024/2025,Discord Bot,3,amazing comeback!
G023301,2025-07-21,Monday,STUDENT HOUSE,801,4,6,BLUE,P0057,Youssef Garnier,BLUE,DEFENSE,4,0,4,4,NONE,4,2024/2025,player phone,,
G005624,2023-07-31,Monday,LAB 204,1647,0,0,DRAW,P0500,Maya Richard,RED,DEFENSE,0,0,1,6,YES,4,2024/2025,admin,4,rage quit
G017893,2024-09-20,Friday,STUDENT HOUSE,1731,2,1,RED,P0566,Pierre Bernard,BLUE,DEFENSE,1,0,2,7,NONE,4,2024/2025,camera,1,beer spilled
G013289,2024-12-10,Tuesday,CAMPUS - CAFETERIA,524,4,5,BLUE,P0035,Sofia Martin,RED,ATTACK,3,0,3,3,NONE,2,2024/2025,referee,4,
G010740,2024-07-06,Saturday,CAFETERIA (1ST FLOOR),457,4,6,RED,P0763,Ava Philippe,RED,ATTACK,3,0,3,3,NONE,,2024/2025,auto_recorder,,
G005985,2024-01-31,Wednesday,STUDENT HOUSE,2666,8,1,RED,P0145,Jamie Blanc,BLUE,DEFENSE,1,0,5,4,NONE,5,2024/2025,phone,,beer spilled
G001438,2023-08-24,Thursday,GYM HALL,2840,5,2,RED,P0063,Ethan Blanc,RED,ATTACK,1,0,4,10,NONE,4,2024/2025,phone,,team spirit high
G003060,2025-10-03,Friday,YNOV TOULOUSE,1192,2,3,BLUE,P0663,Mila Garcia,RED,ATTACK,0,2,2,7,NONE,,2024/2025,camera,3,team spirit high
G008366,2025-09-11,Thursday,SALLE POLYVALENTE,2869,5,4,RED,P0547,Emma Mercier,BLUE,DEFENSE,4,0,3,4,AVA MERCIER,4,2024/2025,player phone,2,no comment
G002287,2023-03-24,Friday,YNOV TOULOUSE,491,4,9,BLUE,P0232,Sam Nakamura,BLUE,ATTACK,6,0,5,4,EMMA LAURENT,4,2024/2025,GoPro,5,close match
G023630,2024-04-12,Friday,YNOV TOULOUSE,720,9,10,BLUE,P0111,Mateo Silva,BLUE,DEFENSE,1,0,0,0,NONE,8,2025,phone,,close match
G005414,2024-02-14,Wednesday,LAB 204,2006,9,8,RED,P0617,Pierre Rossi,BLUE,ATTACK,9,0,2,8,NONE,6,2023/2024,Discord Bot,,rage quit
G009784,2025-07-03,Thursday,STUDENT HOUSE,902,2,0,RED,P0605,Youssef Kovacs,RED,ATTACK,2,0,4,1,NONE,5,2024/2025,admin,,rage quit
G010869,2025-11-30,Sunday,LAB 204,312,2,0,RED,P0735,Maria Blanc,BLUE,DEFENSE,0,0,3,7,NONE,4,2024/2025,auto_recorder,,beer spilled
G016983,2025-10-19,Sunday,GYM HALL,360,4,10,BLUE,P0070,Leo Schmidt,BLUE,DEFENSE,2,0,4,3,NONE,3,2024/2025,GoPro,,spectacular assist
G004925,2025-12-07,Sunday,YNOV TOULOUSE,1171,1,10,BLUE,P0494,Riley Schmidt,RED,DEFENSE,1,0,4,8,NO,2,2024/2025,auto_recorder,1,rage quit
G008108,2023-04-18,Tuesday,STUDENT HOUSE,1140,5,2,RED,P0434,Maya Garcia,RED,DEFENSE,3,0,4,0,PLAYER1,4,2024/2025,phone,2,no comment
G005894,2024-03-18,Monday,GYM HALL,1132,1,2,BLUE,P0526,Liam Lopez,BLUE,DEFENSE,0,0,4,4,NONE,4,2024/2025,GoPro,4,
G018113,2023-01-23,Monday,BAR LE FOOS,1019,3,0,RED,P0086,Morgan Kovacs,RED,DEFENSE,2,0,2,4,NONE,4,2023/2024,Discord Bot,,rage quit
G024151,2024-01-17,Wednesday,YNOV TOULOUSE,3405,0,1,BLUE,P0716,Antoine Garcia,RED,DEFENSE,0,0,4,3,NONE,2,2024/2025,admin,,close match
G013101,2023-10-02,Monday,BAR LE FOOS,780,8,3,RED,P0704,Mohamed Schmidt,BLUE,DEFENSE,2,0,2,2,NONE,3,2024/2025,Discord Bot,4,close match
G003530,2025-01-09,Thursday,YNOV TOULOUSE,449,0,7,BLUE,P0264,Ethan Moreau,RED,DEFENSE,0,0,3,5,NONE,8,2024/2025,auto_recorder,,
G014744,2025-12-23,Tuesday,YNOV TOULOUSE,3371,9,0,RED,P0265,Sam Bernard,BLUE,DEFENSE,0,0,2,4,DIEGO GIRARD,4,2024/2025,admin,3,no comment
G018413,2025-03-27,Thursday,CAMPUS - CAFETERIA,477,9,8,RED,P0595,Isabella Thomas,RED,DEFENSE,4,0,2,6,SOFIA LOPEZ,4,2023/2024,camera,,beer spilled
G008388,2023-02-17,Friday,SALLE POLYVALENTE,982,4,2,RED,P0003,Liam Thomas,BLUE,ATTACK,1,0,2,2,NONE,,2024/2025,phone,2,
G012577,2024-12-23,Monday,STUDENT HOUSE,827,3,0,RED,P0704,Mohamed Schmidt,RED,ATTACK,3,0,2,3,NONE,6,2023/2024,referee,,spectacular assist
G018988,2024-10-08,Tuesday,BAR LE FOOS,960,9,5,RED,P0302,Carlos Garcia,RED,DEFENSE,2,0,0,10,NONE,5,2024/2025,referee,4,
G009464,2025-11-08,Saturday,CAMPUS - CAFETERIA,720,8,6,RED,P0757,Olivia Robert,BLUE,DEFENSE,4,0,0,0,NONE,3,2024/2025,camera,2,no comment
G003683,2023-09-17,Sunday,YNOV TOULOUSE,604,2,5,BLUE,P0027,Casey Kim,RED,DEFENSE,2,0,2,0,MAYA MERCIER,7,2024/2025,auto_recorder,2,team spirit high
G014711,2025-02-12,Wednesday,SALLE POLYVALENTE,1194,8,0,RED,P0243,Lucas Rossi,BLUE,DEFENSE,0,0,0,0,NONE,5,2025,Discord Bot,,ref biased
G023192,2024-04-09,Tuesday,CAFETERIA (1ST FLOOR),460,2,7,BLUE,P0284,Camille Silva,BLUE,ATTACK,1,0,2,6,NONE,,2024/2025,admin,3,amazing comeback!
G013165,2024-12-05,Thursday,CAFETERIA (1ST FLOOR),1625,1,8,BLUE,P0201,Maria Silva,RED,DEFENSE,1,0,5,5,CHLOE BIANCHI,,2024/2025,GoPro,,team spirit high
G020963,2024-02-17,Saturday,BAR LE FOOS,491,2,5,BLUE,P0625,Ana Bernard,RED,DEFENSE,1,0,5,3,TAYLOR BIANCHI,,2025,GoPro,2,beer spilled
G017181,2025-01-19,Sunday,GYM HALL,2241,5,7,BLUE,P0540,Sam Nakamura,RED,DEFENSE,5,0,1,5,NONE,6,2024/2025,camera,5,spectacular assist
G017142,2024-02-07,Wednesday,YNOV TOULOUSE,1140,1,4,BLUE,P0381,Julien Moreau,BLUE,ATTACK,0,0,4,8,CASEY ROSSI,4,2024/2025,phone,1,
G023719,2024-05-30,Thursday,CAFETERIA (1ST FLOOR),360,5,2,RED,P0384,Alex Rossi,BLUE,ATTACK,2,0,1,3,PLAYER1,4,2024/2025,referee,3,
G014899,2025-09-13,Saturday,YNOV TOULOUSE,2128,5,3,RED,P0062,Mila Rossi,RED,DEFENSE,0,0,1,3,PIERRE MOREL,,2024/2025,GoPro,,
G002287,2023-03-24,Friday,YNOV TOULOUSE,491,4,9,BLUE,P0617,Pierre Rossi,RED,ATTACK,2,0,3,10,EMMA LAURENT,4,2024/2025,GoPro,5,
G009671,2024-11-05,Tuesday,CAMPUS - CAFETERIA,1153,8,7,RED,P0105,Mohamed Clement,BLUE,DEFENSE,0,0,1,3,YES,4,2024/2025,phone,,table slippery
G004518,2025-11-15,Saturday,BAR LE FOOS,685,5,6,BLUE,P0217,Emma Durand,RED,ATTACK,0,0,0,8,NONE,6,2024/2025,auto_recorder,,spectacular assist
G002025,2025-10-25,Saturday,CAMPUS - CAFETERIA,344,6,4,RED,P0718,Julien Muller,RED,DEFENSE,1,0,0,0,NONE,7,2024/2025,phone,,8 goals in one minute
G018988,2024-10-08,Tuesday,BAR LE FOOS,960,9,5,RED,P0125,Paul Martin,RED,ATTACK,2,0,5,5,NONE,5,2024/2025,referee,4,spectacular assist
G015071,2025-01-01,Wednesday,STUDENT HOUSE,1413,10,10,DRAW,P0097,Chloe Richard,BLUE,ATTACK,1,0,2,6,NONE,2,2025,Discord Bot,,no comment
G021530,2025-01-13,Monday,LAB 204,1114,2,1,RED,P0698,Mateo Thomas,RED,ATTACK,0,0,4,8,MORGAN GIRARD,7,2024/2025,referee,,spectacular assist
G024632,2023-02-17,Friday,CAMPUS - CAFETERIA,477,10,4,RED,P0759,Isabella Robert,RED,DEFENSE,2,0,1,3,MORGAN MULLER,4,2024/2025,referee,2,table slippery
G000811,2023-11-20,Monday,YNOV TOULOUSE,972,9,10,BLUE,P0090,Antoine Bianchi,BLUE,DEFENSE,3,0,2,1,AVA BERNARD,7,2023/2024,referee,5,close match
G019965,2023-06-30,Friday,YNOV TOULOUSE,360,0,10,BLUE,P0266,Ava Blanc,RED,DEFENSE,0,0,4,2,NONE,,2023/2024,GoPro,,rage quit
G005242,2025-08-16,Saturday,CAFETERIA (1ST FLOOR),1865,3,8,BLUE,P0521,Liam Kim,BLUE,DEFENSE,0,0,1,3,NONE,5,2024/2025,referee,1,table slippery
G014711,2025-02-12,Wednesday,SALLE POLYVALENTE,1194,8,0,RED,P0147,Lena Richard,RED,DEFENSE,7,0,4,1,NONE,5,2025,Discord Bot,,table slippery
G016728,2023-09-08,Friday,BAR LE FOOS,981,9,2,RED,P0658,Julien Andre,BLUE,ATTACK,1,0,1,10,NONE,8,2023/2024,player phone,3,close match
G009168,2024-02-18,Sunday,SALLE POLYVALENTE,2110,8,2,RED,P0098,Jordan Richard,RED,DEFENSE,4,0,3,1,NONE,7,2024/2025,player phone,,close match
G024654,2023-03-05,Sunday,YNOV TOULOUSE,3379,8,8,DRAW,P0215,Jordan Martin,RED,DEFENSE,0,0,0,4,NONE,6,2025,admin,,rage quit
G018763,2023-07-24,Monday,STUDENT HOUSE,1008,10,5,RED,P0574,Youssef Lopez,BLUE,DEFENSE,3,0,1,1,NONE,3,2023/2024,camera,1,team spirit high
G008366,2025-09-11,Thursday,SALLE POLYVALENTE,2869,5,4,RED,P0620,Riley Morel,RED,ATTACK,0,0,5,8,AVA MERCIER,4,2024/2025,player phone,2,ref biased
G011254,2024-12-10,Tuesday,CAFETERIA (1ST FLOOR),1125,7,7,DRAW,P0408,Chloe Kovacs,BLUE,ATTACK,2,0,0,1,NONE,3,2024/2025,camera,,
G010424,2023-12-18,Monday,CAMPUS - CAFETERIA,1444,6,4,RED,P0228,Isabella Thomas,RED,DEFENSE,1,0,5,2,ERIC MULLER,2,2023/2024,referee,,no comment
G012093,2025-07-23,Wednesday,CAFETERIA (1ST FLOOR),1178,3,10,BLUE,P0101,Youssef Muller,BLUE,DEFENSE,2,0,2,1,NO,3,2025,auto_recorder,,table slippery
G006381,2024-11-05,Tuesday,LAB 204,1020,10,7,RED,P0187,Jamie Garcia,BLUE,ATTACK,3,0,3,4,NONE,2,2025,auto_recorder,3,beer spilled
G020513,2025-04-12,Saturday,YNOV TOULOUSE,685,3,3,DRAW,P0287,Julie Garcia,BLUE,DEFENSE,1,0,4,0,NONE,,2024/2025,referee,,spectacular assist
G000362,2024-02-09,Friday,STUDENT HOUSE,852,8,6,RED,P0463,Chloe Moreau,BLUE,DEFENSE,2,0,1,10,CHLOE SCHMIDT,,2024/2025,admin,,table slippery
G008734,2023-08-13,Sunday,YNOV TOULOUSE,948,6,7,BLUE,P0099,Olivia Martin,BLUE,ATTACK,2,0,1,10,SAM FAURE,,2025,auto_recorder,,beer spilled
G017181,2025-01-19,Sunday,GYM HALL,2241,5,7,BLUE,P0042,Emma Silva,BLUE,DEFENSE,5,0,0,4,NONE,6,2024/2025,camera,5,ref biased
G005479,2023-08-28,Monday,YNOV TOULOUSE,801,0,3,BLUE,P0042,Emma Silva,RED,DEFENSE,3,0,5,5,NONE,4,2025,GoPro,3,8 goals in one minute
G022630,2023-05-05,Friday,GYM HALL,720,9,7,RED,P0040,Antoine Rousseau,RED,ATTACK,3,0,0,3,CASEY RICHARD,7,2024/2025,camera,,team spirit high
G001673,2024-10-04,Friday,SALLE POLYVALENTE,835,2,8,BLUE,P0329,Ana Andre,BLUE,DEFENSE,2,0,2,4,HUGO GARNIER,,2024/2025,GoPro,,spectacular assist
G018569,2025-06-19,Thursday,CAMPUS - CAFETERIA,960,0,2,BLUE,P0418,Youssef Bernard,RED,DEFENSE,0,0,0,6,PLAYER1,8,2024/2025,phone,2,close match
G011795,2023-05-22,Monday,GYM HALL,866,4,6,BLUE,P0530,Jordan Petit,RED,ATTACK,0,0,2,1,YES,3,2024/2025,auto_recorder,2,beer spilled
G013921,2023-11-09,Thursday,GYM HALL,672,4,4,DRAW,P0464,Liam Bernard,BLUE,DEFENSE,0,0,2,3,CHRIS SILVA,6,2024/2025,GoPro,2,amazing comeback!
G012508,2024-11-10,Sunday,YNOV TOULOUSE,840,5,9,BLUE,P0336,Emma Bianchi,RED,ATTACK,4,0,5,4,TAYLOR LEROY,6,2023/2024,phone,2,close match
G003855,2024-06-29,Saturday,STUDENT HOUSE,480,8,7,RED,P0607,Maria Morel,RED,DEFENSE,0,0,3,4,CHRIS DURAND,8,2025,Discord Bot,3,close match
G003697,2023-12-21,Thursday,YNOV TOULOUSE,870,1,5,BLUE,P0201,Maria Silva,RED,ATTACK,0,0,2,1,NONE,2,2024/2025,auto_recorder,,
G003558,2024-08-17,Saturday,BAR LE FOOS,691,4,3,RED,P0637,Pierre Lopez,BLUE,DEFENSE,0,0,1,9,NONE,6,2024/2025,referee,4,no comment
G010274,2024-04-20,Saturday,YNOV TOULOUSE,1009,4,0,RED,P0779,Ethan Bernard,BLUE,ATTACK,0,0,3,0,LENA MARTIN,4,2025,auto_recorder,,8 goals in one minute
G019789,2025-11-13,Thursday,YNOV TOULOUSE,470,5,7,BLUE,P0377,Jordan Moreau,RED,DEFENSE,4,0,0,10,EMMA GARCIA,,2025,Discord Bot,1,no comment
G007203,2025-12-12,Friday,CAMPUS - CAFETERIA,537,10,8,RED,P0515,Julie Faure,BLUE,ATTACK,1,0,2,5,MORGAN ROUSSEAU,2,2025,GoPro,,
G010385,2024-02-18,Sunday,GYM HALL,616,2,10,BLUE,P0353,Ethan Silva,RED,ATTACK,0,0,0,1,MAYA ROSSI,4,2024/2025,player phone,,amazing comeback!
G010869,2025-11-30,Sunday,LAB 204,312,2,0,RED,P0796,Ava Girard,RED,ATTACK,2,0,4,10,NONE,4,2024/2025,auto_recorder,,ref biased
G004004,2023-02-09,Thursday,STUDENT HOUSE,630,5,5,DRAW,P0395,Noah Faure,RED,ATTACK,1,0,0,0,NONE,4,2025,GoPro,,
G019786,2024-05-03,Friday,YNOV TOULOUSE,933,3,3,DRAW,P0020,Paul Bernard,RED,ATTACK,2,0,4,5,NONE,2,2025,phone,2,close match
G016615,2025-01-16,Thursday,SALLE POLYVALENTE,854,10,9,RED,P0148,Taylor Faure,BLUE,DEFENSE,8,0,4,0,NONE,6,2025,phone,,rage quit
G009418,2024-05-29,Wednesday,SALLE POLYVALENTE,540,4,1,RED,P0057,Youssef Garnier,RED,ATTACK,3,0,4,6,YES,2,2024/2025,auto_recorder,,no comment
G016972,2024-01-05,Friday,YNOV TOULOUSE,2619,6,7,BLUE,P0640,Maya Martin,RED,DEFENSE,5,0,0,0,NONE,4,2024/2025,admin,,amazing comeback!
G014729,2023-01-17,Tuesday,SALLE POLYVALENTE,336,4,5,BLUE,P0643,Chris Blanc,RED,DEFENSE,0,0,0,6,CHRIS KIM,8,2025,Discord Bot,,no comment
G024082,2025-05-07,Wednesday,STUDENT HOUSE,1275,9,1,RED,P0414,Antoine Martin,BLUE,ATTACK,0,0,5,10,NONE,8,2025,camera,,spectacular assist
G014317,2024-05-06,Monday,BAR LE FOOS,438,9,7,RED,P0687,Luc Richard,RED,DEFENSE,1,0,3,6,NONE,3,2024/2025,auto_recorder,,no comment
G018707,2024-09-02,Monday,BAR LE FOOS,3596,9,6,RED,P0548,Sam Bianchi,BLUE,ATTACK,4,0,5,3,NONE,7,2024/2025,camera,4,ref biased
G002559,2023-02-11,Saturday,YNOV TOULOUSE,945,8,1,RED,P0553,Ethan Blanc,BLUE,ATTACK,1,0,1,8,PLAYER1,3,2024/2025,referee,,table slippery
G011491,2023-04-20,Thursday,YNOV TOULOUSE,1721,1,2,BLUE,P0507,Maya Rossi,RED,DEFENSE,0,0,5,0,NONE,2,2025,camera,3,ref biased
G011691,2024-05-04,Saturday,YNOV TOULOUSE,786,7,0,RED,P0621,Sam Thomas,BLUE,ATTACK,0,0,2,4,NONE,6,2023/2024,player phone,,table slippery
G020139,2023-11-13,Monday,YNOV TOULOUSE,300,9,8,RED,P0652,Sarah Thomas,RED,DEFENSE,4,0,1,1,NONE,3,2024/2025,auto_recorder,,
G019765,2025-03-31,Monday,YNOV TOULOUSE,1020,6,1,RED,P0182,Ethan Mercier,RED,ATTACK,1,0,2,10,CAMILLE THOMAS,8,2024/2025,admin,,team spirit high
G023651,2023-12-19,Tuesday,GYM HALL,766,9,8,RED,P0545,Olivia Mercier,BLUE,DEFENSE,7,0,0,10,NONE,5,2023/2024,Discord Bot,1,
G005041,2024-04-17,Wednesday,YNOV TOULOUSE,360,9,0,RED,P0607,Maria Morel,BLUE,ATTACK,0,0,4,0,NONE,,2024/2025,GoPro,1,spectacular assist
G010625,2024-11-15,Friday,LAB 204,501,7,5,RED,P0420,Lena Silva,RED,DEFENSE,0,0,1,9,NONE,,2024/2025,GoPro,3,spectacular assist
G012945,2025-10-16,Thursday,GYM HALL,978,3,7,BLUE,P0335,Hugo Muller,RED,DEFENSE,0,0,4,1,NONE,6,2024/2025,player phone,3,no comment
G023651,2023-12-19,Tuesday,GYM HALL,766,9,8,RED,P0678,Olivia Laurent,BLUE,ATTACK,6,0,1,3,NONE,5,2023/2024,Discord Bot,1,table slippery
G009077,2024-06-19,Wednesday,YNOV TOULOUSE,791,1,10,BLUE,P0544,Chris Richard,RED,ATTACK,0,0,2,10,NONE,8,2023/2024,GoPro,3,
G004138,2023-08-05,Saturday,CAMPUS - CAFETERIA,1011,4,1,RED,P0071,Sarah Andre,BLUE,DEFENSE,0,0,1,2,NONE,4,2025,phone,1,close match
G019765,2025-03-31,Monday,YNOV TOULOUSE,1020,6,1,RED,P0115,Casey Richard,RED,DEFENSE,1,0,0,3,CAMILLE THOMAS,8,2024/2025,admin,,close match
G001673,2024-10-04,Friday,SALLE POLYVALENTE,835,2,8,BLUE,P0488,Jordan Moreau,RED,DEFENSE,2,0,5,5,HUGO GARNIER,,2024/2025,GoPro,,amazing comeback!
G009659,2024-07-25,Thursday,YNOV TOULOUSE,480,2,9,BLUE,P0503,Ana Laurent,RED,DEFENSE,1,0,4,3,NONE,5,2025,camera,5,
G005056,2024-08-27,Tuesday,CAFETERIA (1ST FLOOR),1436,5,4,RED,P0305,Hugo Garcia,RED,ATTACK,2,0,5,3,YOUSSEF LOPEZ,3,2024/2025,GoPro,,team spirit high
G018635,2025-03-26,Wednesday,BAR LE FOOS,1020,2,9,BLUE,P0464,Liam Bernard,BLUE,ATTACK,1,0,1,8,NONE,,2024/2025,auto_recorder,4,8 goals in one minute
G001438,2023-08-24,Thursday,GYM HALL,2840,5,2,RED,P0572,Mateo Girard,BLUE,DEFENSE,2,0,2,1,NONE,4,2024/2025,phone,,8 goals in one minute
G009211,2024-02-25,Sunday,YNOV TOULOUSE,1009,2,8,BLUE,P0100,Chris Rossi,RED,ATTACK,2,0,4,1,NONE,5,2024/2025,player phone,,team spirit high
G005056,2024-08-27,Tuesday,CAFETERIA (1ST FLOOR),1436,5,4,RED,P0279,Pierre Garcia,RED,DEFENSE,0,0,2,8,YOUSSEF LOPEZ,3,2024/2025,GoPro,,ref biased
